Vehículo;Nombres personalizados;Fecha de Recepción;Valor;Unidades
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:32:19;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:33:19;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:34:19;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:35:19;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:36:19;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:37:19;6.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:38:19;3.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:39:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:40:19;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:41:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:42:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:43:19;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:45:16;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:46:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:47:28;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:49:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:50:48;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:51:48;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:52:48;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:53:48;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:54:48;1.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:55:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:56:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:57:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 7:58:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:00:29;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:01:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:03:29;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:04:29;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:05:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:06:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:07:51;4.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:08:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:09:54;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:10:54;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:11:54;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:12:54;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:15:00;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:16:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:17:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:18:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:19:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:20:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:21:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:22:40;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:23:40;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:24:40;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:25:40;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:26:40;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:44:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:45:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:46:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 8:47:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:03:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:04:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:05:29;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:06:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:08:55;1.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:09:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:10:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:11:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:12:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:13:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:14:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:15:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:16:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:17:55;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:19:59;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:27:17;1.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:28:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:29:17;4.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:30:17;6.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:31:17;6.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:32:17;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:33:17;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:34:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:35:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:36:17;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:37:17;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:38:17;17.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:39:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:40:17;4.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:42:17;14.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:43:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:44:17;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:45:17;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:46:17;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:47:17;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:48:17;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:49:17;2.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:50:17;1.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:51:17;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:52:17;32.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:53:17;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:54:17;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:55:17;3.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:56:17;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:57:17;0.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:58:17;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 9:59:17;14.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:00:17;16.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:01:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:02:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:03:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:05:00;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:06:00;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:07:00;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:08:00;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:09:00;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:10:00;1.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:11:00;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:12:00;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:13:00;1.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:14:00;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:15:00;0.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:16:00;28.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:17:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:18:00;31.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:19:00;2.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:20:00;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:21:00;4.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:22:00;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:23:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:24:01;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:25:01;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:26:01;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:27:55;4.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:28:55;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:29:55;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:30:55;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:31:55;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:32:55;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:33:55;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:34:55;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:35:56;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:36:56;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:37:56;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:38:56;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:39:56;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:40:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:41:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:42:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:43:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:44:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:45:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:46:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:47:56;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:49:38;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:51:43;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:52:43;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:53:43;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:54:43;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:55:43;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:56:43;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:57:43;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:58:43;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 10:59:43;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:01:30;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:02:30;4.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:03:30;3.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:04:30;2.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:05:30;3.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:06:30;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:07:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:08:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:09:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:10:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:11:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:12:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:13:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:14:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:15:30;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:16:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:17:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:18:40;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:19:40;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:21:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:35:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:36:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:37:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:38:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:39:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:40:00;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:41:07;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 11:42:16;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:09:49;3.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:10:49;2.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:11:49;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:12:49;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:13:49;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:14:49;1.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:15:49;0.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:16:49;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:17:49;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:18:49;2.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:19:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:21:02;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:22:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:23:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:24:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:25:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:26:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:27:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:28:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:29:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:30:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:31:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:32:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:33:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:34:02;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:35:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:36:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:37:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:38:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:39:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:40:04;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:41:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:57:44;3.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 12:58:44;1.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:00:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:02:03;18.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:03:03;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:04:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:05:03;1.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:06:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:07:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:08:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:09:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:10:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:11:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:12:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:13:03;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:14:08;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:15:08;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:18:45;0.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:19:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:20:45;1.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:21:45;39.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:22:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:23:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:24:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:25:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:26:45;4.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:27:45;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:28:45;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:29:45;30.95;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:30:45;4.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:31:45;6.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:32:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:33:46;9.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:34:45;21;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:35:45;5.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:36:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:37:45;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:38:45;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:39:45;8.05;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:40:45;6.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:41:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:42:45;23.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:43:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:44:45;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:45:45;2.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:46:45;4.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:47:45;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:48:45;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:49:45;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:50:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:51:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:52:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:53:45;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:55:17;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:56:17;2.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:57:17;2.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:58:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 13:59:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:00:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:01:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:02:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:03:18;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:05:17;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:31:48;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:32:49;5.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:33:49;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:34:49;4.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:35:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:36:48;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:37:49;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:39:48;27.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:40:48;42.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:41:48;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:42:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:44:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:45:49;4.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:46:50;17.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:47:50;9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:48:50;16.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:49:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:50:50;16.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:51:50;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:52:50;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:53:50;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:54:50;2.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:55:50;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:56:50;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:57:50;3.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:58:49;2.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 14:59:50;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:00:50;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:01:50;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:02:50;16.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:03:50;4.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:04:50;3.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:05:50;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:06:50;2.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:07:50;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:08:50;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:09:50;0;L/hr
